0,1,2,3,4,5,6
广东省,2011,韶关市,曲江区,2,广东省韶关市曲江区,"[114.0706418, 24.9689603]"
广东省,2011,韶关市,武江区,5,广东省韶关市武江区,"[113.5387095, 24.8517253]"
广东省,2011,韶关市,浈江区,7,广东省韶关市浈江区,"[113.6409387, 24.8506982]"
广东省,2011,韶关市,翁源县,2,广东省韶关市翁源县,"[113.6409387, 24.8506982]"
广东省,2012,韶关市,乐昌市,147,广东省韶关市乐昌市,"[113.6409387, 24.8506982]"
广东省,2012,韶关市,乳源瑶族自治县,10,广东省韶关市乳源瑶族自治县,"[113.6409387, 24.8506982]"
广东省,2012,韶关市,仁化县,158,广东省韶关市仁化县,"[113.6409387, 24.8506982]"
广东省,2012,韶关市,南雄市,3527,广东省韶关市南雄市,"[113.6409387, 24.8506982]"
广东省,2012,韶关市,始兴县,10,广东省韶关市始兴县,"[114.0706418, 24.9689603]"
广东省,2012,韶关市,市辖区,65,广东省韶关市市辖区,"[114.0706418, 24.9689603]"
广东省,2012,韶关市,新丰县,5,广东省韶关市新丰县,"[114.0706418, 24.9689603]"
广东省,2012,韶关市,曲江区,52,广东省韶关市曲江区,"[114.0706418, 24.9689603]"
广东省,2012,韶关市,武江区,137,广东省韶关市武江区,"[114.0706418, 24.9689603]"
广东省,2012,韶关市,浈江区,46,广东省韶关市浈江区,"[113.6409387, 24.8506982]"
广东省,2012,韶关市,翁源县,25,广东省韶关市翁源县,"[113.6409387, 24.8506982]"
广东省,2013,韶关市,,1,广东省韶关市,"[113.5923564, 24.8134099]"
广东省,2013,韶关市,乐昌市,1563,广东省韶关市乐昌市,"[113.3470997, 25.1313491]"
广东省,2013,韶关市,乳源瑶族自治县,529,广东省韶关市乳源瑶族自治县,"[113.3470997, 25.1313491]"
广东省,2013,韶关市,仁化县,623,广东省韶关市仁化县,"[113.744455, 25.091253]"
广东省,2013,韶关市,南雄市,2829,广东省韶关市南雄市,"[114.3064615, 25.1192792]"
广东省,2013,韶关市,始兴县,928,广东省韶关市始兴县,"[114.0706418, 24.9689603]"
广东省,2013,韶关市,市辖区,542,广东省韶关市市辖区,"[114.0706418, 24.9689603]"
广东省,2013,韶关市,新丰县,55,广东省韶关市新丰县,"[114.0706418, 24.9689603]"
广东省,2013,韶关市,曲江区,678,广东省韶关市曲江区,"[114.0706418, 24.9689603]"
广东省,2013,韶关市,武江区,649,广东省韶关市武江区,"[113.5387095, 24.8517253]"
广东省,2013,韶关市,浈江区,397,广东省韶关市浈江区,"[113.6409387, 24.8506982]"
广东省,2013,韶关市,翁源县,773,广东省韶关市翁源县,"[113.6409387, 24.8506982]"
广东省,2014,韶关市,乐昌市,896,广东省韶关市乐昌市,"[113.3470997, 25.1313491]"
广东省,2014,韶关市,乳源瑶族自治县,430,广东省韶关市乳源瑶族自治县,"[113.3470997, 25.1313491]"
广东省,2014,韶关市,仁化县,479,广东省韶关市仁化县,"[113.744455, 25.091253]"
广东省,2014,韶关市,南雄市,1802,广东省韶关市南雄市,"[114.3064615, 25.1192792]"
广东省,2014,韶关市,始兴县,311,广东省韶关市始兴县,"[114.0706418, 24.9689603]"
广东省,2014,韶关市,市辖区,388,广东省韶关市市辖区,"[114.0706418, 24.9689603]"
广东省,2014,韶关市,新丰县,138,广东省韶关市新丰县,"[114.0706418, 24.9689603]"
广东省,2014,韶关市,曲江区,684,广东省韶关市曲江区,"[114.0706418, 24.9689603]"
广东省,2014,韶关市,武江区,290,广东省韶关市武江区,"[113.5387095, 24.8517253]"
广东省,2014,韶关市,浈江区,214,广东省韶关市浈江区,"[113.6409387, 24.8506982]"
广东省,2014,韶关市,翁源县,333,广东省韶关市翁源县,"[113.6409387, 24.8506982]"
广东省,2015,韶关市,乐昌市,774,广东省韶关市乐昌市,"[113.3470997, 25.1313491]"
广东省,2015,韶关市,乳源瑶族自治县,620,广东省韶关市乳源瑶族自治县,"[113.3470997, 25.1313491]"
广东省,2015,韶关市,仁化县,371,广东省韶关市仁化县,"[113.744455, 25.091253]"
广东省,2015,韶关市,南雄市,1387,广东省韶关市南雄市,"[114.3064615, 25.1192792]"
广东省,2015,韶关市,始兴县,243,广东省韶关市始兴县,"[114.0706418, 24.9689603]"
广东省,2015,韶关市,市辖区,327,广东省韶关市市辖区,"[114.0706418, 24.9689603]"
广东省,2015,韶关市,新丰县,134,广东省韶关市新丰县,"[114.0706418, 24.9689603]"
广东省,2015,韶关市,曲江区,433,广东省韶关市曲江区,"[114.0706418, 24.9689603]"
广东省,2015,韶关市,武江区,218,广东省韶关市武江区,"[113.5387095, 24.8517253]"
广东省,2015,韶关市,浈江区,176,广东省韶关市浈江区,"[113.6409387, 24.8506982]"
广东省,2015,韶关市,翁源县,453,广东省韶关市翁源县,"[113.6409387, 24.8506982]"
广东省,2016,韶关市,,1,广东省韶关市,"[113.5923564, 24.8134099]"
广东省,2016,韶关市,乐昌市,390,广东省韶关市乐昌市,"[113.3470997, 25.1313491]"
广东省,2016,韶关市,乳源瑶族自治县,488,广东省韶关市乳源瑶族自治县,"[113.3470997, 25.1313491]"
广东省,2016,韶关市,仁化县,267,广东省韶关市仁化县,"[113.744455, 25.091253]"
广东省,2016,韶关市,南雄市,1276,广东省韶关市南雄市,"[114.3064615, 25.1192792]"
广东省,2016,韶关市,始兴县,196,广东省韶关市始兴县,"[114.0706418, 24.9689603]"
广东省,2016,韶关市,市辖区,307,广东省韶关市市辖区,"[114.0706418, 24.9689603]"
广东省,2016,韶关市,新丰县,105,广东省韶关市新丰县,"[114.0706418, 24.9689603]"
广东省,2016,韶关市,曲江区,473,广东省韶关市曲江区,"[114.0706418, 24.9689603]"
广东省,2016,韶关市,武江区,269,广东省韶关市武江区,"[113.5387095, 24.8517253]"
广东省,2016,韶关市,浈江区,151,广东省韶关市浈江区,"[113.6409387, 24.8506982]"
广东省,2016,韶关市,翁源县,388,广东省韶关市翁源县,"[113.6409387, 24.8506982]"
广东省,2010,龙岩市,武平县,1,广东省龙岩市武平县,"[113.6409387, 24.8506982]"
广东省,2010,吴川,,1,广东省吴川,"[110.690706527, 21.445432]"
广东省,2010,黄埔,,129,广东省黄埔,"[113.2218329, 22.4084061]"
广东省,2010,黄埔区,,18,广东省黄埔区,"[113.48779032, 23.2228231]"
广东省,2010,黄埔街,,1,广东省黄埔街,"[113.48779032, 23.2228231]"
广东省,2010,萝岗,,1,广东省萝岗,"[113.2865131, 23.1370675]"
